switch_amplitude,switch_frequency
50,0.0
82,0.02
70,0.06
55,0.08
58,0.1
73,0.12
62,0.14
63,0.16
65,0.18
68,0.2
70,0.22
73,0.24
76,0.26
78,0.28
81,0.3
84,0.32
86,0.34
89,0.36
92,0.38
95,0.4
98,0.42
101,0.44
104,0.46
106,0.48
109,0.5
112,0.52
114,0.54
117,0.56
120,0.58
122,0.6
125,0.62
128,0.64
130,0.66
132,0.68
135,0.7
137,0.72
140,0.74
142,0.76
144,0.78
146,0.8
148,0.82
150,0.84
153,0.86
155,0.88
157,0.9
159,0.92
161,0.94
163,0.96
165,0.98
167,1.0
168,1.02
170,1.04
172,1.06
173,1.08
175,1.1
177,1.12
178,1.14
179,1.16
181,1.18
182,1.2
183,1.22
185,1.24
187,1.26
187,1.28
189,1.3
190,1.32
191,1.34
192,1.36
193,1.38
194,1.4
195,1.42
196,1.44
197,1.46
198,1.48
199,1.5
200,1.52
201,1.54
202,1.56
202,1.58
203,1.6
204,1.62
205,1.64
205,1.66
206,1.68
206,1.7
207,1.72
208,1.74
208,1.76
209,1.78
209,1.8
210,1.82
210,1.84
211,1.86
211,1.88
212,1.9
212,1.92
213,1.94
213,1.96
213,1.98
214,2.0
214,2.02
214,2.04
215,2.06
215,2.08
215,2.1
216,2.12
216,2.14
216,2.16
217,2.18
217,2.2
217,2.22
218,2.24
218,2.26
218,2.28
218,2.3
218,2.32
219,2.34
219,2.36
219,2.38
219,2.4
219,2.42
220,2.44
220,2.46
220,2.48
220,2.5
220,2.52
220,2.54
221,2.56
221,2.58
221,2.6
221,2.62
221,2.64
221,2.66
222,2.68
222,2.7
222,2.72
222,2.74
222,2.76
222,2.78
222,2.8
222,2.82
222,2.84
222,2.86
223,2.88
223,2.9
223,2.92
223,2.94
223,2.96
223,2.98
223,3.0
