R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,7.392089430827969e-17,6.588723439378913,43.41127656062109,218.05638280310546,0.005423597907294446,0.4461690900979993,546.0324804319418,49.54840731199471,1.0325415874437667,1.0867775665167112
