R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,-1.4593065221289828e-16,6.588723439378914,43.41127656062109,1123.0569768807761,0.11198323350836255,1.1309842441458855,293.5421951340745,48.75703252234575,2.7917317361338005,1.1119832335083626
