R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,1.495013151980831e-19,6.588723439378914,43.41127656062109,998.5416411301763,0.04743599959930627,9.496553861428248,648.2961622235591,40.456010138972445,1.521795995592369,1.0474359995993063
