R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,2.330547705021692e-17,6.588723439378914,43.41127656062109,44.41127656062109,0.007779449679892021,0.2488735924631862,548.1768165364261,49.74334695785692,1.1244711948782724,1.1244711948782724
