switch_amplitude,switch_frequency
13,0.0
22,0.02
110,0.04
20,0.06
15,0.08
16,0.1
21,0.12
18,0.14
18,0.16
19,0.18
20,0.2
21,0.22
22,0.24
23,0.26
23,0.28
24,0.3
25,0.32
25,0.34
26,0.36
27,0.38
27,0.4
27,0.42
28,0.44
28,0.46
29,0.48
29,0.5
29,0.52
29,0.54
30,0.56
30,0.58
30,0.6
31,0.62
31,0.64
31,0.66
31,0.68
31,0.7
31,0.72
32,0.74
32,0.76
32,0.78
32,0.8
32,0.82
32,0.84
33,0.86
33,0.88
33,0.9
33,0.92
33,0.94
33,0.96
33,0.98
34,1.0
34,1.02
34,1.04
34,1.06
34,1.08
34,1.1
34,1.12
34,1.14
34,1.16
34,1.18
34,1.2
34,1.22
35,1.24
35,1.26
35,1.28
35,1.3
35,1.32
35,1.34
35,1.36
35,1.38
35,1.4
35,1.42
35,1.44
35,1.46
35,1.48
35,1.5
35,1.52
35,1.54
36,1.56
35,1.58
36,1.6
36,1.62
36,1.64
36,1.66
36,1.68
36,1.7
36,1.72
36,1.74
36,1.76
36,1.78
36,1.8
36,1.82
36,1.84
36,1.86
36,1.88
36,1.9
36,1.92
36,1.94
36,1.96
36,1.98
36,2.0
36,2.02
36,2.04
36,2.06
36,2.08
36,2.1
36,2.12
36,2.14
36,2.16
36,2.18
36,2.2
36,2.22
36,2.24
36,2.26
36,2.28
36,2.3
36,2.32
36,2.34
36,2.36
36,2.38
36,2.4
36,2.42
36,2.44
36,2.46
36,2.48
36,2.5
36,2.52
36,2.54
36,2.56
36,2.58
36,2.6
36,2.62
36,2.64
36,2.66
37,2.68
36,2.7
36,2.72
36,2.74
37,2.76
36,2.78
37,2.8
37,2.82
36,2.84
36,2.86
37,2.88
37,2.9
37,2.92
37,2.94
37,2.96
36,2.98
37,3.0
